Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8280	-570.8658	-598.3374	27.47161	0.491351	0.00113584	0.127183	0.115508	0.250272	0.294711	0.19004	0.0507567	0.259887	0.101727	0.154467	0.0552637	0.0129852	0.0780508	0.0347846	0.00127721	0.0680362	0.0111299	0.0683766	0.0220936	0.137222	0.00420474	0.45623	0.113863	0.0430777	0.0481151	0.118989	0.00696334	0.0713114	0.6841239	1.315876	0.275257	0.533039	0.821777	1.21688	1.87604	3.63297	0.9327951	1.923447	0.144984	0.000335154	0.0375279	0.0340831	0.0738481	0.0869607	0.0560753	0.0149768	0.0766853	0.0300167	0.0455787	0.0163067	0.00383155	0.0230306	0.010264	0.000376869	0.0200755	0.00328412	0.020176	0.0065192	0.0404902	0.0012407	0.13462	0.0335977	0.012711	0.0141974	0.0351101	0.00205468	0.021042	0.649257	0.350743	0.6492572	3.38901
8316	-570.4051	-597.9863	27.58127	0.470859	0.0127218	0.162886	0.0881324	0.0387246	0.24208	0.153356	0.269942	0.204642	0.0113584	0.0761904	0.0115889	0.0072325	0.0824456	0.0662085	0.0237837	0.15231	0.0253571	0.0440971	0.0209869	0.0443677	0.0673692	0.0199995	0.0719332	0.0100188	0.225276	0.137784	0.0719131	0.147663	0.4870981	1.512902	0.26601	0.52423	0.817515	1.22322	1.90756	3.75925	0.9575021	3.105949	0.159008	0.00429612	0.0550063	0.0297621	0.0130772	0.0817498	0.051788	0.0911589	0.0691072	0.0038357	0.0257293	0.00391356	0.0024424	0.0278417	0.0223585	0.00803169	0.0514346	0.00856303	0.0148915	0.00708723	0.0149829	0.0227505	0.00675379	0.0242917	0.00338332	0.0760752	0.0465295	0.0242849	0.0498654	0.615752	0.384248	0.615752	2.961227
8352	-566.4363	-595.5703	29.13401	0.413204	0.0177547	0.116001	0.00972406	0.0630886	0.11234	0.145507	0.045793	0.294511	0.0104283	0.091037	0.00789704	0.0104057	0.0591792	0.0215572	0.0204255	0.310152	0.00445047	0.00123928	0.0893375	0.0449501	0.0833848	0.0447053	0.108171	0.017406	0.187717	0.0185895	0.00525171	0.107069	0.8937441	1.106256	0.166889	0.417615	0.761534	1.31314	2.39455	5.99199	1.2946	1.237777	0.167882	0.00721362	0.0471303	0.00395082	0.0256325	0.0456431	0.0591186	0.0186054	0.119658	0.00423693	0.0369877	0.00320851	0.00422776	0.0240441	0.00875856	0.00829873	0.126012	0.00180819	0.00050351	0.0362972	0.0182629	0.0338787	0.0181634	0.0439491	0.00707193	0.0762683	0.00755279	0.00213373	0.0435013	0.516144	0.483856	0.5161439	2.461278
8388	-565.1172	-595.832	30.71476	0.161767	0.0251174	0.0283119	0.0153197	0.0251077	0.0529068	0.107346	0.0160572	0.114605	0.00482585	0.0217001	0.00342432	0.00426767	0.00895559	0.00625037	0.00109047	0.0606696	0.00241014	0.00104677	0.00176907	0.024473	0.07977	0.000466456	0.0208373	0.0177799	0.14011	0.042281	0.00224975	0.0142794	0.93661	1.06339	0.0806351	0.292893	0.681747	1.46682	3.41422	12.4015	1.820558	1.13536	0.160931	0.0249876	0.0281656	0.0152405	0.024978	0.0526334	0.106791	0.0159742	0.114012	0.00480091	0.0215879	0.00340662	0.00424562	0.00890931	0.00621807	0.00108484	0.0603561	0.00239769	0.00104136	0.00175993	0.0243465	0.0793578	0.000464046	0.0207296	0.017688	0.139386	0.0420625	0.00223813	0.0142056	0.658587	0.341413	0.6585872	1.005194
8424	-565.003	-594.6339	29.6309	0.27031	0.0470697	0.0142892	0.0278513	0.0559381	0.110111	0.0334184	0.134279	0.0858054	0.0327584	0.0405806	0.0128508	0.0080976	0.0132716	0.0263726	0.00908984	0.0431456	0.0102724	0.0555511	0.00146597	0.019397	0.0965355	0.00515934	0.0353252	0.0130175	0.171769	0.0650716	0.00212529	0.0135634	0.6020589	1.397941	0.113532	0.346081	0.718178	1.39241	2.88949	8.80812	1.573162	2.321934	0.185845	0.0323616	0.0098242	0.0191485	0.0384589	0.0757038	0.022976	0.0923201	0.0589934	0.0225222	0.0279002	0.00883524	0.0055673	0.00912458	0.0181319	0.0062495	0.0296637	0.00706253	0.0381928	0.00100789	0.0133359	0.0663706	0.00354718	0.024287	0.00894989	0.118096	0.0447384	0.00146119	0.0093252	0.595653	0.404347	0.5956528	1.454492
8460	-571.6413	-602.0236	30.38231	0.236932	0.0106197	0.0763372	0.01802	0.0151906	0.0291534	0.0538597	0.0970363	0.0537491	0.0432765	0.0298168	0.000507711	0.00861802	0.00417782	0.0235708	0.00222705	0.0362568	0.0100607	0.011011	0.00969589	0.0155702	0.0200288	0.0249207	0.017232	0.00437478	0.140324	0.0227258	0.0119723	0.0129972	0.8926959	1.107304	0.0607854	0.255185	0.653055	1.53126	3.91872	16.4513	2.024886	1.240404	0.227762	0.0102086	0.0733826	0.0173225	0.0146027	0.028025	0.0517751	0.0932805	0.0516687	0.0416015	0.0286628	0.000488061	0.00828446	0.00401612	0.0226585	0.00214085	0.0348535	0.00967135	0.0105849	0.00932061	0.0149676	0.0192536	0.0239561	0.016565	0.00420546	0.134893	0.0218462	0.0115089	0.0124941	0.751778	0.248222	0.7517779	1.040263
8496	-569.1688	-600	30.83122	0.296382	0.0203954	0.0221408	0.0279024	0.0498604	0.0437475	0.0848658	0.0549297	0.0653512	0.109793	0.0287256	0.00100307	0.00880445	0.0150665	0.00613402	0.000109379	0.020682	0.0562154	0.138946	0.00368826	0.0207175	0.0260562	0.0225955	0.00014392	0.00942471	0.00886234	0.0107324	0.0229081	0.00230991	1.067225	0.9327753	0.0855344	0.301441	0.687893	1.45372	3.3174	11.6912	1.777908	0.8740196	0.251492	0.0173063	0.0187874	0.0236763	0.0423086	0.0371216	0.0720122	0.0466101	0.0554532	0.0931642	0.0243749	0.000851149	0.00747094	0.0127846	0.00520497	9.2813e-05	0.0175495	0.0477011	0.117901	0.00312964	0.0175796	0.0221097	0.0191732	0.000122122	0.00799726	0.00752006	0.00910686	0.0194385	0.00196005	0.562733	0.437267	0.5627329	1.178493
8532	-568.0212	-597.4848	29.46351	0.195349	0.00318122	0.0699002	0.00322583	0.03917	0.10193	0.000395402	0.21905	0.22134	0.0560846	0.020298	0.000135828	0.0309108	0.0136393	0.0102735	0.0088237	0.0182154	0.0280983	0.145673	0.0175396	0.0138514	0.00229286	0.00465025	0.0091497	0.00966975	0.0159821	0.308323	0.0885131	0.0981017	0.7965182	1.203482	0.0800091	0.291782	0.680939	1.46856	3.42722	12.4986	1.826194	1.510928	0.111388	0.00181394	0.0398572	0.00183937	0.0223348	0.0581205	0.000225459	0.124902	0.126208	0.0319795	0.0115739	7.74495e-05	0.0176254	0.00777714	0.00585799	0.00503129	0.0103864	0.0160217	0.0830631	0.0100011	0.00789811	0.00130739	0.00265158	0.00521717	0.00551371	0.00911299	0.175806	0.0504703	0.0559377	0.584865	0.415135	0.5848653	1.753766
8568	-571.0974	-599.5602	28.46285	0.671362	0.0441841	0.0807492	0.0179947	0.12549	0.103145	0.040101	0.378143	0.27687	0.0848451	0.0578574	0.000871485	0.0456831	0.0458194	0.0270438	0.0110838	0.0014284	0.0371921	0.112178	0.029464	0.00279261	0.000531366	0.000722739	0.0125204	0.0295169	0.0139227	0.144137	0.120166	0.114097	0.7204874	1.279513	0.166054	0.416595	0.760953	1.31414	2.40041	6.02212	1.298227	1.775899	0.255279	0.0168006	0.0307041	0.00684233	0.0477166	0.03922	0.015248	0.143785	0.105277	0.0322616	0.0219997	0.000331374	0.0173706	0.0174224	0.0102832	0.00421451	0.000543137	0.014142	0.0426545	0.0112034	0.00106186	0.000202047	0.000274815	0.00476077	0.0112235	0.00529398	0.0548069	0.045692	0.0433844	0.473499	0.526501	0.4734987	2.629913
8604	-566.6541	-595.2918	28.63769	0.23674	0.0110842	0.0743263	0.00449926	0.0648379	0.167333	0.04873	0.166623	0.178368	0.0257422	0.0559711	0.00767741	0.0104134	0.0396748	0.0157404	0.00920141	0.0161983	0.000283741	0.0650118	0.0258628	0.000555825	0.0406425	0.000984794	0.0016202	0.106477	0.0693706	0.139993	0.0665687	0.0452945	0.3681168	1.631883	0.143842	0.388418	0.744507	1.34317	2.57455	6.95205	1.402057	4.433059	0.139602	0.00653618	0.0438289	0.00265314	0.0382338	0.0986734	0.0287353	0.0982546	0.105181	0.0151797	0.0330052	0.00452724	0.00614063	0.0233955	0.00928186	0.00542591	0.00955186	0.000167317	0.0383363	0.0152509	0.000327761	0.0239662	0.000580716	0.000955406	0.0627879	0.0409066	0.0825514	0.0392544	0.0267094	0.703417	0.296583	0.7034165	1.695827
8640	-569.6106	-598.2076	28.59704	0.437847	0.135421	0.0392445	0.0099686	0.00974232	0.148828	0.170638	0.0861026	0.242306	0.0527205	0.0510658	0.0132414	0.0831972	0.0454059	0.00512789	0.0235261	0.00453021	0.0674485	0.0127327	0.048087	0.0193749	0.0243161	0.265297	0.123911	0.00285366	0.109659	0.182141	0.0500517	0.0323168	0.5729945	1.427005	0.258987	0.517433	0.814194	1.22821	1.93262	3.8612	0.9768499	2.490435	0.175342	0.0542313	0.015716	0.00399207	0.00390145	0.0596003	0.0683345	0.034481	0.0970347	0.0211127	0.02045	0.0053027	0.0333175	0.0181834	0.00205354	0.00942137	0.00181418	0.0270107	0.00509901	0.0192571	0.00775896	0.00973774	0.106242	0.0496218	0.00114279	0.0439145	0.0729409	0.0200439	0.0129417	0.518027	0.481973	0.5180271	2.497103
8676	-568.5263	-599.1506	30.62428	0.297181	0.0386132	0.0198151	0.0153954	0.0434112	0.0441783	0.0579341	0.0619911	0.0721892	0.0649123	0.0178187	0.00498727	0.0101401	0.0189271	0.0172859	0.0109557	0.00503029	8.39089e-05	0.029942	0.0240051	0.0394403	0.00249125	0.0192401	0.00275476	0.134928	0.0229375	0.0576233	0.0279323	0.00168948	0.8845512	1.115449	0.10486	0.332928	0.709548	1.40935	3.00366	9.53648	1.63061	1.261034	0.255347	0.0331776	0.0170257	0.0132282	0.0373001	0.0379592	0.0497787	0.0532645	0.062027	0.0557745	0.0153103	0.00428521	0.00871269	0.0162627	0.0148525	0.00941345	0.00432217	7.20969e-05	0.025727	0.0206259	0.0338882	0.00214055	0.0165316	0.00236697	0.115934	0.0197086	0.0495116	0.0240003	0.00145165	0.491902	0.508098	0.4919021	1.163834
8712	-564.915	-594.8	29.88495	0.368848	0.0390863	0.0240606	0.0022675	0.0516795	0.0347495	0.0945356	0.0992691	0.0647039	0.0526407	0.0531122	0.00431737	0.0192614	0.0352699	0.0149085	0.0095532	0.00960546	0.00128417	0.0214933	0.0326381	0.026466	0.0093768	0.21942	0.00159178	0.022114	0.0480541	0.137178	0.0805854	0.000959195	0.6477701	1.35223	0.170385	0.421859	0.76394	1.309	2.37046	5.86906	1.279611	2.087515	0.233591	0.0247534	0.0152376	0.00143601	0.0327287	0.0220069	0.0598694	0.0628672	0.040977	0.0333374	0.033636	0.00273419	0.0121983	0.0223364	0.00944157	0.00605004	0.00608314	0.000813268	0.0136117	0.0206697	0.0167609	0.00593833	0.138959	0.00100807	0.0140048	0.0304327	0.0868749	0.0510348	0.000607459	0.653718	0.346282	0.6537177	1.57903
8748	-572.4099	-600.4524	28.04251	0.534809	0.20624	0.0454037	0.0261575	0.0365943	0.100003	0.0777462	0.0745034	0.22377	0.0756255	0.109877	0.0492191	0.0271219	0.0296638	0.0493866	0.00767527	0.0266424	0.00345849	0.0297348	0.05765	0.0139622	0.00212671	0.711996	0.00524159	0.102639	0.106665	0.0747056	0.0900373	0.130594	0.6971883	1.302812	0.249889	0.508487	0.809776	1.23491	1.96662	4.00178	1.002708	1.868665	0.176548	0.0680828	0.0149884	0.00863497	0.0120803	0.0330123	0.0256652	0.0245947	0.0738697	0.0249651	0.0362719	0.0162479	0.00895336	0.00979245	0.0163033	0.00253372	0.00879506	0.0011417	0.0098159	0.0190311	0.00460914	0.00070206	0.23504	0.00173033	0.0338828	0.0352118	0.0246614	0.0297227	0.043111	0.597572	0.402428	0.5975717	3.029248
8784	-574.4628	-602.9232	28.46032	0.293761	0.0477587	0.0369684	0.0380661	0.0116658	0.0467312	0.173622	0.176493	0.242936	0.0778013	0.110334	0.0278569	0.0199416	0.0634605	0.0236264	0.00662926	0.060947	0.0706902	0.124681	0.0316694	0.00928972	0.0151079	0.180105	0.00273636	0.330173	0.109363	0.136212	0.0758768	0.0170454	0.71435	1.28565	0.145078	0.390042	0.745477	1.34142	2.56382	6.89282	1.39587	1.799748	0.114681	0.0186445	0.014432	0.0148606	0.00455418	0.0182433	0.06778	0.0689008	0.0948396	0.0303727	0.0430732	0.010875	0.00778496	0.0247742	0.00922346	0.00258799	0.023793	0.0275967	0.0486742	0.0123634	0.0036266	0.00589794	0.0703109	0.00106824	0.128896	0.0426941	0.0531758	0.0296214	0.00665432	0.438061	0.561939	0.4380612	2.56155
8820	-563.8326	-593.6663	29.83375	0.289007	0.02027	0.0484871	0.017069	0.010564	0.0128596	0.0707194	0.0442592	0.271941	0.116542	0.0308631	0.00281127	0.0277552	0.0180276	0.024979	0.00122363	0.0172232	0.0757242	0.0830819	0.0319039	0.00186893	0.00276396	0.141538	0.0066041	0.0920111	0.00647666	0.0677778	0.0879047	0.0308966	0.8672541	1.132746	0.0881489	0.3059	0.691051	1.44707	3.26904	11.3444	1.756138	1.306129	0.174822	0.0122614	0.0293301	0.0103251	0.0063902	0.00777885	0.0427785	0.0267726	0.164498	0.0704965	0.0186692	0.00170055	0.0167893	0.0109049	0.0151099	0.000740178	0.0104184	0.0458059	0.0502566	0.0192988	0.00113052	0.00167193	0.0856171	0.00399485	0.0556579	0.00391776	0.0409991	0.053174	0.0186895	0.666669	0.333331	0.6666689	1.653154
8856	-566.4031	-596.1601	29.75694	0.173961	0.0580116	0.0881485	0.0133833	0.0474209	0.0607142	0.0534692	0.0859422	0.180202	0.0730261	0.0461131	0.00201678	0.0196913	0.0109295	0.0150801	0.00767465	0.0199352	0.0100614	0.00683718	0.0128469	0.0254432	0.0269442	0.0923184	0.000704084	0.108778	0.000596152	0.0187382	0.0456567	0.0385965	0.5811715	1.418829	0.120676	0.356536	0.724878	1.37954	2.80476	8.28666	1.529035	2.441325	0.129509	0.0431878	0.0656238	0.00996348	0.0353034	0.0451998	0.0398061	0.0639812	0.134154	0.0543656	0.0343297	0.00150143	0.0146596	0.00813666	0.0112267	0.00571354	0.0148412	0.00749041	0.00509007	0.00956411	0.0189416	0.0200591	0.0687281	0.000524168	0.0809818	0.000443817	0.01395	0.03399	0.0287339	0.704127	0.295873	0.7041268	1.34324
8892	-569.5868	-599.3082	29.72142	0.160176	0.0123075	0.0713091	0.073723	0.0687858	0.0732374	0.16317	0.121567	0.219141	0.207732	0.0742049	0.0177729	0.00984976	0.0190955	0.0365458	0.0208238	0.00569145	0.10543	0.0404711	0.0339313	0.0533841	0.0578732	0.310526	0.00237325	0.0459817	0.00748599	0.0932662	0.106479	0.0469832	0.971679	1.028321	0.193548	0.448916	0.7789	1.28386	2.22759	5.16668	1.187445	1.058293	0.0708957	0.00544745	0.0315623	0.0326307	0.0304454	0.0324157	0.0722211	0.0538069	0.0969943	0.0919444	0.032844	0.00786648	0.00435962	0.00845188	0.0161756	0.00921688	0.0025191	0.0466646	0.017913	0.0150184	0.0236284	0.0256153	0.137442	0.00105043	0.0203521	0.00331339	0.0412807	0.0471287	0.0207953	0.373716	0.626284	0.373716	2.259317
8928	-572.8145	-601.5628	28.74823	0.37789	0.0277249	0.0196029	0.0313823	0.0381062	0.133459	0.0800279	0.274173	0.177206	0.0513175	0.0458696	0.0102193	0.0127167	0.0275164	0.0302837	0.0073436	0.0583191	0.0211845	0.0176084	0.00986028	0.0138281	0.0928515	0.011324	0.0153756	0.0221809	0.0264269	0.0073256	0.0606692	0.346192	0.5149717	1.485028	0.156114	0.404241	0.75384	1.32654	2.47377	6.40556	1.34286	2.883708	0.184518	0.0135377	0.00957181	0.0153235	0.0186067	0.065166	0.0390764	0.133874	0.0865271	0.0250575	0.0223974	0.00498991	0.00620937	0.0134358	0.014787	0.00358577	0.0284763	0.0103441	0.00859793	0.00481462	0.00675203	0.045338	0.00552934	0.00750765	0.0108306	0.0129038	0.00357698	0.0296238	0.16904	0.616224	0.383776	0.6162244	2.047986
8964	-566.4207	-592.5055	26.08481	0.760919	0.156317	0.084696	0.0725231	0.150278	0.0725523	0.105047	0.32904	0.306551	0.110242	0.125074	0.0458421	0.0392826	0.0929122	0.0565765	0.0385391	0.0518913	0.0323588	0.42176	0.142525	0.153848	0.222005	0.173312	0.253294	0.0754289	0.0132415	0.613918	0.0169935	0.0448678	0.9351336	1.064866	0.508069	0.71875	0.902101	1.10852	1.3913	1.96824	0.4896168	1.138732	0.159795	0.0328269	0.0177864	0.0152301	0.0315588	0.0152362	0.0220601	0.0690994	0.0643766	0.0231511	0.026266	0.00962699	0.00824946	0.0195118	0.0118812	0.00809333	0.0108973	0.00679545	0.0885709	0.0299308	0.0323085	0.0466218	0.0363961	0.0531925	0.0158403	0.00278075	0.128925	0.00356869	0.00942237	0.472432	0.527568	0.4724321	4.761837
9000	-566.4491	-594.1804	27.73129	0.495214	0.0935824	0.0773253	0.0447804	0.107157	0.107334	0.0153858	0.305416	0.0886996	0.0690848	0.047722	0.01841	0.0579097	0.0152404	0.0386415	0.0013876	0.0137249	0.00990376	0.179199	0.20642	0.0472757	0.0816749	0.190715	0.259775	0.0127348	0.0013004	0.317057	0.0167866	0.0277851	0.6685921	1.331408	0.149163	0.395359	0.748633	1.33577	2.52934	6.70409	1.375796	1.991361	0.168003	0.0317482	0.0262329	0.0151919	0.0363536	0.0364134	0.0052197	0.103614	0.0300917	0.0234373	0.0161899	0.00624568	0.0196461	0.00517035	0.0131093	0.00047075	0.00465623	0.00335989	0.0607942	0.0700288	0.0160385	0.0277086	0.0647008	0.0881298	0.00432033	0.000441165	0.107563	0.00569491	0.0094262	0.426557	0.573443	0.4265575	2.947643
9036	-565.5923	-595.7064	30.11412	0.184649	0.0841933	0.0373115	0.0174152	0.0859771	0.0971041	0.0516526	0.0512333	0.0653976	0.013091	0.0628535	0.00667256	0.0166014	0.0170708	0.0248311	0.00878397	0.00819577	0.0298501	0.0864243	0.151595	0.0368768	0.0511222	0.0671393	0.0280633	0.0306637	0.00548877	0.142176	0.0768256	0.0208951	0.7692628	1.230737	0.147825	0.393627	0.747608	1.3376	2.54048	6.76473	1.382307	1.599892	0.118353	0.0539648	0.0239153	0.0111625	0.0551081	0.0622401	0.0331074	0.0328386	0.0419174	0.00839084	0.0402867	0.00427686	0.0106409	0.0109417	0.0159158	0.0056302	0.00525318	0.0191328	0.0553947	0.0971668	0.0236367	0.0327674	0.0430337	0.0179875	0.0196542	0.0035181	0.0911297	0.0492423	0.013393	0.651074	0.348926	0.6510742	1.560154
9072	-572.7393	-602.3414	29.60205	0.191772	0.0307951	0.0357752	0.0208831	0.0216317	0.10716	0.0395829	0.083324	0.0434813	0.0201015	0.0485446	0.00909239	0.00886846	0.0131967	0.00671798	0.00332378	0.00282197	0.0469025	0.012627	0.151437	0.00503982	0.0308244	0.0207506	0.0688667	0.0235556	0.0210435	0.0823546	0.0297605	0.00763231	0.6285237	1.371476	0.0622654	0.258197	0.65545	1.52567	3.87301	16.0603	2.007492	2.18206	0.161442	0.0259247	0.0301172	0.0175803	0.0182106	0.0902118	0.0333227	0.0701459	0.0366045	0.0169224	0.040867	0.00765438	0.00746587	0.0111096	0.0056555	0.00279811	0.00237566	0.0394846	0.01063	0.127487	0.00424275	0.0259494	0.0174688	0.0579751	0.0198302	0.0177154	0.0693298	0.0250538	0.00642522	0.681653	0.318347	0.681653	1.187867
9108	-572.8917	-600.7061	27.81442	0.655693	0.157084	0.00839308	0.0459512	0.299099	0.122724	0.0784186	0.289489	0.221922	0.193636	0.147984	0.0172659	0.0107611	0.0282802	0.0262061	0.0112603	0.0163121	0.061692	0.0627778	0.416065	0.047775	0.0221998	0.112776	0.0281369	0.066501	0.175087	0.0401027	0.00309965	0.033418	0.8043782	1.195622	0.303289	0.558857	0.833993	1.19905	1.78937	3.29718	0.8626702	1.486393	0.192845	0.0461996	0.00246847	0.0135146	0.0879674	0.0360941	0.0230635	0.0851409	0.0652692	0.05695	0.0435234	0.00507803	0.00316493	0.00831743	0.00770742	0.00331175	0.00479752	0.0181441	0.0184635	0.122368	0.014051	0.00652913	0.0331682	0.0082753	0.0195585	0.0514946	0.0117945	0.000911632	0.00982851	0.383172	0.616828	0.3831722	3.400111
9144	-570.7995	-600.2014	29.40191	0.209779	0.0272754	0.0636671	0.00720627	0.0690859	0.00764015	0.0790761	0.063487	0.134974	0.0762433	0.0463946	0.0158978	0.0138737	0.027965	0.0120468	0.0228517	0.00648024	0.0247311	0.0686875	0.0252172	0.045566	0.00332268	0.0156902	0.0339306	0.0521114	0.176404	0.00584523	0.0106694	0.119148	0.6568065	1.343193	0.0683865	0.270279	0.664869	1.50406	3.69988	14.6228	1.93969	2.045037	0.143167	0.0186146	0.0434508	0.00491806	0.047149	0.00521417	0.053967	0.043328	0.0921153	0.0520337	0.0316629	0.0108498	0.0094684	0.0190853	0.0082216	0.0155956	0.00442257	0.0168782	0.0468771	0.0172099	0.0310974	0.00226762	0.0107081	0.0231566	0.0355644	0.120391	0.00398919	0.00728153	0.0813151	0.520355	0.479645	0.5203552	1.465267
9180	-567.0474	-595.8691	28.8217	0.291508	0.0214521	0.108069	0.0243391	0.223622	0.0187187	0.147695	0.148431	0.172867	0.0753372	0.0679296	0.00542661	0.00395066	0.0584205	0.0191449	0.0239851	0.0295665	0.0114644	0.0356798	0.0544522	0.0885839	0.00388203	0.0360654	0.0528124	0.0441452	0.156777	0.000596991	0.0667657	0.266476	0.6751384	1.324862	0.141279	0.385027	0.742473	1.34685	2.59722	7.07817	1.415057	1.962356	0.129091	0.0094998	0.0478571	0.0107783	0.0990283	0.00828932	0.0654049	0.065731	0.076552	0.0333621	0.0300817	0.0024031	0.0017495	0.0258708	0.00847809	0.0106215	0.0130932	0.00507686	0.0158003	0.0241135	0.0392283	0.00171911	0.0159711	0.0233873	0.0195491	0.0694269	0.00026437	0.0295664	0.118005	0.520263	0.479737	0.520263	2.258166
9216	-573.094	-599.5619	26.46781	0.67357	0.123808	0.0118542	0.0120539	0.162224	0.0774961	0.149375	0.0825397	0.502573	0.033776	0.138759	0.0073852	0.0119469	0.111944	0.0219392	0.000702223	0.0577312	0.0130429	0.0332553	0.173639	0.0713602	0.0555161	0.00703421	0.00290551	0.065534	0.244397	0.0302683	0.641146	0.0753239	0.5702366	1.429763	0.172746	0.4247	0.765541	1.30627	2.35461	5.78885	1.269661	2.507316	0.187462	0.0344571	0.00329916	0.00335475	0.0451487	0.021568	0.0415728	0.0229717	0.139872	0.00940025	0.0386183	0.00205538	0.00332495	0.0311552	0.00610592	0.000195437	0.0160672	0.00362998	0.00925532	0.0483257	0.0198604	0.0154508	0.0019577	0.000808636	0.0182388	0.0680186	0.008424	0.178438	0.0209635	0.483787	0.516213	0.4837868	3.5931
9252	-562.9736	-593.2668	30.29315	0.174331	0.0739973	0.0029177	0.0244169	0.0634464	0.0515092	0.0151648	0.118171	0.092497	0.0437888	0.0389758	0.00233487	0.0175995	0.0240463	0.0213089	0.00114467	0.0138741	0.0043406	0.0634514	0.0814932	0.0130827	0.022444	0.00192029	0.00132854	0.0486759	0.0693959	0.00400383	0.234422	0.0600012	0.764714	1.235286	0.139368	0.382478	0.740936	1.34964	2.61453	7.17523	1.424905	1.615357	0.125954	0.053463	0.00210804	0.0176412	0.04584	0.0372154	0.0109566	0.0853786	0.066829	0.0316374	0.02816	0.00168694	0.0127156	0.0173734	0.0153957	0.000827026	0.010024	0.00313608	0.0458436	0.0588788	0.00945222	0.0162158	0.00138741	0.000959868	0.0351683	0.0501385	0.00289276	0.16937	0.0433508	0.466939	0.533061	0.4669393	1.384084
9288	-561.4526	-590.1269	28.67434	0.37014	0.0507877	0.0335305	0.0202274	0.0624165	0.156451	0.0354258	0.188468	0.219479	0.0756526	0.094883	0.00694427	0.0314093	0.00722281	0.0409877	0.0108191	0.00195849	0.0313502	0.0476119	0.0982626	0.0221579	0.012928	0.0415604	0.0273653	0.0538168	0.151132	0.0267194	0.350528	0.0807606	0.6110987	1.388901	0.1793	0.432484	0.769891	1.29889	2.31223	5.57723	1.242733	2.272794	0.15744	0.0216026	0.0142622	0.00860375	0.0265489	0.0665466	0.0150684	0.0801652	0.0933557	0.0321789	0.0403586	0.00295375	0.01336	0.00307223	0.0174342	0.00460193	0.000833046	0.0133349	0.0202518	0.0417961	0.0094249	0.00549893	0.0176778	0.0116399	0.022891	0.0642844	0.0113651	0.149098	0.0343516	0.65797	0.34203	0.6579702	2.350997
9324	-572.9139	-598.6197	25.70579	0.530366	0.00463211	0.211845	0.0153193	0.24926	0.186974	0.201001	0.0866687	0.346473	0.150531	0.0968858	0.0196606	0.132038	0.0737442	0.0504771	0.0108746	0.0568221	0.128807	0.644862	0.00982561	0.106558	0.103191	0.385383	0.330927	0.0228719	0.149255	0.247489	0.246365	0.0481574	0.8966641	1.103336	0.415645	0.651703	0.874958	1.14291	1.53444	2.4059	0.6347999	1.23049	0.109416	0.000955614	0.0437041	0.00316039	0.0514228	0.0385731	0.0414669	0.0178799	0.071478	0.0310549	0.0199877	0.00405602	0.0272397	0.0152136	0.0104135	0.00224344	0.0117225	0.0265732	0.133036	0.00202704	0.021983	0.0212884	0.0795053	0.0682709	0.00471852	0.0307915	0.0510575	0.0508256	0.00993497	0.688983	0.311017	0.6889825	4.847265
9360	-559.5962	-588.5502	28.95399	0.423853	0.00876138	0.0971984	0.0366857	0.0319473	0.164073	0.0794789	0.125092	0.197569	0.0309189	0.0652348	0.00378267	0.0205081	0.0264836	0.0301813	0.00235684	0.00166104	0.0289606	0.260398	0.0135047	0.0351457	0.017054	0.0726189	0.104619	0.0176391	0.00996688	0.0662371	0.083666	0.0152053	0.6332412	1.366759	0.133041	0.373909	0.735717	1.35922	2.67445	7.51648	1.458501	2.158354	0.204681	0.00423092	0.0469376	0.0177157	0.0154275	0.0792317	0.0383808	0.0604076	0.0954069	0.0149309	0.0315022	0.00182667	0.00990345	0.0127891	0.0145747	0.00113813	0.000802123	0.0139852	0.125747	0.0065215	0.016972	0.00823545	0.035068	0.0505209	0.008518	0.00481306	0.0319862	0.0404027	0.00734274	0.525128	0.474872	0.5251277	2.070801
