Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
15408	-567.3356	-596.7529	29.41722	0.282305	0.0530425	0.0130832	0.00192558	0.0376614	0.077329	0.0972996	0.113083	0.120325	0.0450512	0.0571524	0.000260108	0.0286714	0.0148818	0.00557298	0.0126695	0.0117394	0.019982	0.0356896	0.00936397	0.0456295	0.00690733	0.00598899	0.0473498	0.0260669	0.0161946	0.0189446	0.191609	0.0140145	0.4929682	1.507032	0.125173	0.362955	0.728924	1.37189	2.75516	7.98896	1.502581	3.057057	0.200245	0.0376243	0.00928019	0.00136586	0.0267141	0.0548513	0.0690169	0.0802123	0.0853496	0.0319559	0.0405395	0.000184501	0.0203373	0.010556	0.00395305	0.00898675	0.00832705	0.0141737	0.0253155	0.00664208	0.0323661	0.00489953	0.00424813	0.0335863	0.0184899	0.0114872	0.0134378	0.135913	0.00994078	0.406471	0.593529	0.4064712	1.409794
15444	-568.1262	-598.3164	30.19019	0.0966521	0.0125907	0.0047518	0.00156301	0.0165423	0.0249233	0.0212884	0.0469644	0.0273243	0.00766678	0.0192813	0.00139444	0.00202728	0.00879793	0.00721576	0.00419054	0.0120016	0.0125701	0.00888763	0.00998477	0.0112898	0.000350243	0.0126168	0.0232416	0.0173533	0.000237767	0.00651059	0.096944	0.00953738	0.689016	1.310984	0.0555522	0.244224	0.644171	1.55238	4.09461	18.0011	2.089981	1.90269	0.184205	0.0239959	0.00905622	0.00297887	0.0315271	0.0475001	0.0405725	0.0895072	0.0520761	0.0146117	0.0367472	0.00265759	0.0038637	0.0167675	0.0137522	0.00798655	0.0228733	0.0239567	0.0169385	0.0190295	0.0215167	0.000667511	0.0240458	0.044295	0.0330728	0.000453148	0.0124082	0.184761	0.0181768	0.531872	0.468128	0.531872	0.5246997
15480	-572.1711	-602.0356	29.8645	0.239697	0.010663	0.0211293	0.00740755	0.0375693	0.0385245	0.0522589	0.0651967	0.0516066	0.0102927	0.0279781	0.00500688	0.00686221	0.0132032	0.0140322	0.0263667	0.00443143	0.0066621	0.0235076	0.00555565	0.0408878	9.47473e-05	0.0120745	0.0856497	0.0241189	0.000501644	0.0207357	0.113191	0.00703242	0.5984072	1.401593	0.0731786	0.279355	0.671756	1.48864	3.57967	13.6652	1.890718	2.342206	0.246541	0.0109675	0.0217327	0.00761908	0.0386421	0.0396246	0.0537512	0.0670584	0.0530802	0.0105866	0.0287771	0.00514986	0.00705817	0.0135802	0.0144328	0.0271196	0.00455797	0.00685234	0.0241789	0.00571429	0.0420553	9.74528e-05	0.0124193	0.0880954	0.0248077	0.000515969	0.0213279	0.116423	0.00723323	0.677185	0.322815	0.6771846	0.9722376
15516	-560.9311	-589.7086	28.77746	0.515445	0.00339932	0.0500479	0.0172703	0.0451012	0.167205	0.12032	0.19917	0.201692	0.013597	0.0363242	0.00983083	0.0128318	0.0510705	0.0106917	0.00463045	0.0144647	0.0306393	0.0471526	0.00457925	0.0941846	0.0125594	0.0972667	0.0743625	0.0581059	0.0119891	0.0566164	0.349708	0.0282631	0.6786272	1.321373	0.15616	0.404298	0.753873	1.32648	2.47342	6.40369	1.342648	1.947126	0.220415	0.00145362	0.0214015	0.00738513	0.0192862	0.0715006	0.0514514	0.0851693	0.0862477	0.00581437	0.015533	0.00420387	0.00548715	0.0218388	0.004572	0.00198008	0.00618541	0.013102	0.0201634	0.00195818	0.0402753	0.00537066	0.0415933	0.031799	0.0248473	0.0051268	0.0242104	0.149543	0.0120859	0.595484	0.404516	0.5954838	2.338519
15552	-571.1051	-598.2015	27.09645	0.519053	0.0375354	0.0360578	0.00997068	0.0759841	0.0961682	0.0967615	0.353697	0.356057	0.108308	0.0752076	0.00226679	0.0277641	0.136065	0.018489	0.0116374	0.0264546	0.0573254	0.0901122	0.0475959	0.143511	0.0213413	0.0824014	0.0635436	0.175897	0.0424099	0.0472956	0.502157	0.0416415	0.6017071	1.398293	0.182423	0.436141	0.771916	1.29548	2.29283	5.48175	1.230247	2.323876	0.15716	0.011365	0.0109176	0.00301894	0.0230066	0.029118	0.0292976	0.107093	0.107807	0.0327938	0.0227715	0.000686342	0.00840646	0.0411981	0.00559812	0.00352359	0.00800996	0.0173571	0.0272843	0.0144112	0.0434524	0.00646177	0.0249496	0.0192399	0.0532584	0.0128409	0.0143203	0.152044	0.0126083	0.546965	0.453035	0.5469647	3.302708
15588	-570.075	-600.0435	29.96848	0.250581	0.00145166	0.0683093	0.0043888	0.0443608	0.0707212	0.0493552	0.0238508	0.0491438	0.0210766	0.0269871	0.00358153	0.0157722	0.0152296	0.00903695	0.0068837	0.0109159	0.00446627	0.0131521	0.0120592	0.0190618	0.0123378	0.0465252	0.0342775	0.00666471	0.0124813	0.0137543	0.0959272	0.0585219	0.6496423	1.350358	0.0720949	0.27733	0.670232	1.49202	3.60581	13.8706	1.901506	2.078617	0.250361	0.00145039	0.0682495	0.00438496	0.044322	0.0706593	0.0493121	0.02383	0.0491009	0.0210582	0.0269635	0.00357839	0.0157584	0.0152163	0.00902905	0.00687768	0.0109064	0.00446236	0.0131406	0.0120487	0.0190451	0.012327	0.0464845	0.0342475	0.00665889	0.0124704	0.0137423	0.0958433	0.0584708	0.554919	0.445081	0.5549191	1.000875
15624	-566.8542	-596.7245	29.87027	0.20381	0.0328308	0.0387951	0.0227134	0.108671	0.0941269	0.119487	0.0870884	0.112418	0.0773022	0.0670547	0.00735853	0.0184101	0.0157623	0.0224413	0.0151525	0.0222744	0.000722613	0.00882484	0.0188361	0.0636762	0.0116607	0.065869	0.0875176	0.103196	0.0101293	0.030746	0.122744	0.0571866	0.8044597	1.19554	0.111127	0.342487	0.715842	1.39696	2.91982	8.99872	1.588642	1.486141	0.123761	0.0199361	0.0235578	0.0137924	0.0659891	0.0571573	0.0725566	0.0528832	0.0682641	0.0469407	0.040718	0.00446837	0.0111793	0.00957145	0.0136272	0.00920114	0.0135258	0.000438797	0.00535876	0.011438	0.0386665	0.00708079	0.0399981	0.0531438	0.0626646	0.00615085	0.0186701	0.0745347	0.0347258	0.779608	0.220392	0.779608	1.646806
15660	-576.8727	-602.5297	25.65703	0.339219	0.0800468	0.174617	0.016518	0.0491284	0.327008	0.153743	0.207856	0.681091	0.0848762	0.115238	0.0289852	0.0266468	0.0518625	0.0673855	0.0511017	0.503684	0.0818913	0.119774	0.0733086	0.0439311	0.0379946	0.00206289	0.109708	0.732386	0.30118	0.202071	0.103967	0.0674948	0.8686844	1.131316	0.409335	0.646859	0.872923	1.14558	1.54593	2.44299	0.6458605	1.302332	0.0701622	0.0165565	0.0361169	0.0034165	0.0101615	0.0676367	0.0317993	0.0429919	0.140873	0.0175554	0.0238353	0.00599515	0.00551149	0.010727	0.0139377	0.0105696	0.104179	0.016938	0.0247734	0.0151628	0.00908648	0.00785861	0.000426676	0.0226915	0.151483	0.0622945	0.0417953	0.021504	0.0139603	0.485847	0.514153	0.4858468	4.834777
15696	-567.1204	-596.9805	29.86014	0.101742	0.00143363	0.0138823	0.00440705	0.0107465	0.0230067	0.0163276	0.0509284	0.106073	0.0160682	0.0270663	0.000577461	0.00221911	0.00844447	0.00878527	0.000598067	0.169805	0.00408886	0.0071454	0.00357166	0.0101871	0.015636	0.000327416	0.0128876	0.0897779	0.0571317	0.0269124	0.00985059	0.0067664	0.6043624	1.395638	0.0581537	0.249736	0.648672	1.54161	4.00423	17.1958	2.056889	2.309273	0.126169	0.00177783	0.0172153	0.00546512	0.0133266	0.0285303	0.0202477	0.0631557	0.13154	0.019926	0.0335646	0.000716102	0.00275189	0.0104719	0.0108945	0.000741655	0.210573	0.00507054	0.00886092	0.00442917	0.0126329	0.01939	0.000406024	0.0159817	0.111332	0.0708482	0.0333737	0.0122156	0.00839092	0.779125	0.220875	0.7791248	0.806395
15732	-567.7387	-597.3149	29.57622	0.338645	0.0521302	0.0316676	0.00465268	0.0316745	0.10674	0.0971904	0.0902789	0.01268	0.0341813	0.0484782	0.00779854	0.0181858	0.01508	0.0400898	0.0130449	0.0491221	0.0213162	0.0157805	0.00417231	0.0231406	0.0501903	0.000706507	0.361005	0.0954269	0.00166202	0.0638732	0.0138178	0.062573	0.6772883	1.322712	0.127182	0.365786	0.730693	1.36856	2.73384	7.86273	1.491064	1.952952	0.198583	0.0305694	0.01857	0.00272836	0.0185741	0.062593	0.056993	0.0529401	0.00743563	0.0200441	0.0284279	0.00457311	0.0106643	0.00884301	0.0235089	0.00764962	0.0288055	0.0124999	0.00925377	0.00244666	0.0135698	0.0294319	0.000414299	0.211695	0.0559589	0.000974617	0.0374556	0.00810282	0.0366932	0.444101	0.555899	0.4441011	1.705304
15768	-563.8857	-593.1176	29.23193	0.438827	0.0397349	0.0528964	0.00965075	0.0867779	0.109793	0.174472	0.0123998	0.0595064	0.0334142	0.0592282	0.00817616	0.0230838	0.00820184	0.0151597	0.0137496	0.0386352	0.014636	0.0237541	0.00658332	0.0234463	0.0562764	0.00814025	0.380344	0.0380127	0.0160172	0.0270234	0.0670773	0.157609	0.706885	1.293115	0.12964	0.369216	0.732824	1.36458	2.70844	7.71368	1.477226	1.829315	0.219126	0.0198414	0.0264135	0.00481904	0.043332	0.0548246	0.0871218	0.00619175	0.0297142	0.0166852	0.0295753	0.00408272	0.0115268	0.00409554	0.00756993	0.0068658	0.0192923	0.00730841	0.0118615	0.00328734	0.0117078	0.0281013	0.00406479	0.189922	0.0189814	0.0079981	0.013494	0.0334947	0.0787012	0.579685	0.420315	0.5796853	2.002628
15804	-567.9445	-596.975	29.03046	0.472915	0.035928	0.0543171	0.00746019	0.0782419	0.156545	0.188106	0.104718	0.168462	0.170812	0.0345889	0.00849164	0.0192797	0.0289252	0.0199145	0.0157111	0.0738307	0.0297856	0.0356421	0.0186348	0.0196713	0.103708	0.0190608	0.219736	0.0135212	0.0286083	0.0793295	0.0790929	0.16342	0.7372797	1.26272	0.229792	0.488114	0.799511	1.25076	2.0487	4.35177	1.063332	1.712675	0.193148	0.0146737	0.0221842	0.00304689	0.0319556	0.0639363	0.0768263	0.0427688	0.0688034	0.0697632	0.0141268	0.00346816	0.00787421	0.0118137	0.00813347	0.00641675	0.030154	0.012165	0.014557	0.00761081	0.00803415	0.0423565	0.00778482	0.0897447	0.00552234	0.0116842	0.0323998	0.0323031	0.0667442	0.609312	0.390688	0.6093119	2.448458
15840	-570.5655	-599.7307	29.16516	0.511716	0.0300058	0.0354367	0.0259019	0.131247	0.145445	0.285989	0.103795	0.13615	0.107617	0.0496444	0.00694255	0.0230521	0.0350505	0.0338537	0.00199791	0.0390887	0.00172598	0.0197995	0.0116644	0.0281445	0.0730207	0.0255302	0.472233	0.0187277	0.0341014	0.105773	0.0820194	0.0350801	0.9205116	1.079488	0.224563	0.482665	0.796716	1.25515	2.07183	4.45309	1.079974	1.172705	0.196003	0.0114932	0.0135734	0.00992122	0.0502717	0.05571	0.109543	0.0397569	0.0521496	0.0412205	0.0190154	0.00265921	0.00882967	0.0134254	0.012967	0.000765261	0.0149722	0.000661103	0.00758384	0.00446782	0.0107802	0.0279692	0.00977887	0.18088	0.00717331	0.0130619	0.0405143	0.031416	0.0134368	0.621056	0.378944	0.6210558	2.610753
15876	-579.0211	-607.8707	28.84955	0.559807	0.0403423	0.0632116	0.0287766	0.152693	0.0877067	0.07114	0.243016	0.189312	0.171854	0.10081	0.00306396	0.0133465	0.124188	0.0769377	0.00208943	0.0778156	0.0167281	0.0605906	0.0030077	0.0784771	0.105377	0.032279	0.668445	0.0130705	0.0219984	0.00921948	0.0521331	0.123848	0.945189	1.054811	0.510222	0.720234	0.902681	1.10781	1.38844	1.95993	0.4865591	1.115979	0.175417	0.0126414	0.0198076	0.00901725	0.0478468	0.0274832	0.022292	0.0761501	0.0593215	0.053851	0.0315892	0.000960102	0.00418217	0.0389149	0.0241087	0.000654731	0.0243838	0.00524182	0.0189863	0.000942475	0.0245911	0.0330204	0.0101147	0.209459	0.00409567	0.00689328	0.00288896	0.0163361	0.0388081	0.63363	0.36637	0.6336297	3.191284
15912	-576.0626	-604.5972	28.53453	0.62885	0.0267113	0.100882	0.0285532	0.0349655	0.0934336	0.128931	0.0573468	0.108497	0.103354	0.0800291	0.0279029	0.0608206	0.112784	0.0209317	0.00491248	0.144412	0.032517	0.0628467	0.226843	0.0201701	0.00791072	0.203772	0.0679215	0.38016	0.00399341	0.056544	0.070896	0.0359515	0.8115452	1.188455	0.270432	0.528461	0.819568	1.22015	1.89229	3.69779	0.9455821	1.464434	0.214416	0.00910764	0.0343973	0.00973568	0.0119221	0.0318577	0.0439611	0.0195533	0.0369937	0.0352403	0.0272872	0.00951395	0.0207378	0.0384556	0.00713698	0.00167499	0.0492397	0.0110872	0.0214286	0.0773457	0.00687731	0.00269729	0.0694793	0.0231589	0.129622	0.00136162	0.0192796	0.0241731	0.0122583	0.623059	0.376941	0.6230586	2.932844
15948	-571.6582	-601.8733	30.21511	0.212902	0.00728838	0.117715	0.0101421	0.0352576	0.0840546	0.0526121	0.118611	0.266231	0.0918788	0.0651098	0.0101023	0.0323657	0.021344	0.0136124	0.000802651	0.0405437	0.0352968	0.0242514	0.00407752	0.0289003	0.112047	0.0128273	0.0514832	0.030053	0.228596	0.0655424	0.00985601	0.0414529	0.8608708	1.139129	0.213608	0.471034	0.790676	1.26474	2.12299	4.68148	1.11614	1.323229	0.116661	0.00399373	0.0645031	0.00555744	0.0193197	0.0460584	0.0288292	0.0649941	0.145884	0.0503457	0.0356774	0.00553564	0.0177351	0.0116956	0.00745903	0.000439819	0.0222163	0.0193411	0.0132888	0.00223431	0.0158362	0.0613968	0.00702883	0.0282106	0.0164678	0.125261	0.0359145	0.00540068	0.0227144	0.448982	0.551018	0.4489818	1.824957
15984	-568.3819	-596.6213	28.23943	0.611787	0.063008	0.0903064	0.038563	0.112927	0.00784619	0.201856	0.2375	0.21251	0.121733	0.0656832	0.00927897	0.00793177	0.0143397	0.0435857	0.012705	0.0154626	0.19775	0.00768098	0.0213683	0.0319548	0.10336	0.00727657	0.146641	0.0356895	0.314067	0.0661853	0.0349893	0.0716459	0.7855034	1.214497	0.183511	0.437407	0.772615	1.29431	2.2862	5.44926	1.225949	1.546138	0.210552	0.0216848	0.0310798	0.0132718	0.0388649	0.00270034	0.0694707	0.0817377	0.0731372	0.0418956	0.0226055	0.00319344	0.00272979	0.00493514	0.0150004	0.00437254	0.00532161	0.0680573	0.00264348	0.0073541	0.0109975	0.0355723	0.0025043	0.0504678	0.0122829	0.108089	0.0227783	0.0120419	0.0246576	0.743239	0.256761	0.7432394	2.905632
16020	-570.0538	-600.7763	30.7225	0.0666813	0.0252175	0.00198861	0.012656	0.0122116	0.0246917	0.0257746	0.088603	0.0620857	0.00554508	0.0289095	0.00384741	0.00259064	0.00940834	0.00286825	0.000606027	0.0336294	0.0228448	0.00615173	0.000480944	0.00484452	0.00654778	0.00565617	0.000499666	0.0668667	0.00770209	0.0041539	0.0122527	0.0134516	0.8453968	1.154603	0.0699269	0.273231	0.667126	1.49897	3.65991	14.3007	1.923584	1.365753	0.119336	0.0451306	0.00355892	0.0226498	0.0218546	0.0441896	0.0461276	0.158569	0.111112	0.00992377	0.051738	0.00688554	0.00463635	0.0168377	0.00513318	0.00108458	0.060185	0.0408843	0.0110095	0.000860723	0.00867001	0.0117183	0.0101226	0.000894229	0.119668	0.0137841	0.00743404	0.0219281	0.0240737	0.596802	0.403198	0.5968023	0.5587673
16056	-563.1298	-592.5259	29.39607	0.420419	0.0570844	0.0265903	0.0224205	0.0062439	0.135829	0.107541	0.0252327	0.0836697	0.0174408	0.0342776	0.00418255	0.0131716	0.00952074	0.0114486	0.00681895	0.0508035	0.0400972	0.0876489	0.0255083	0.00634413	0.00748891	0.00138413	0.00202294	0.259619	0.00412871	0.00204901	0.027105	0.0721307	0.5739593	1.426041	0.113512	0.346051	0.718159	1.39245	2.88974	8.80967	1.57329	2.484567	0.268086	0.0364007	0.0169557	0.0142968	0.00398152	0.0866133	0.068575	0.01609	0.0533532	0.0111214	0.0218576	0.00266707	0.00839908	0.00607104	0.00730035	0.0043482	0.0323956	0.0255686	0.0558906	0.0162657	0.00404543	0.00477542	0.000882612	0.00128996	0.16555	0.00263274	0.00130658	0.0172839	0.0459953	0.542083	0.457917	0.5420832	1.568221
16092	-562.4298	-588.2888	25.85907	0.911231	0.0865102	0.0606646	0.0414748	0.0647045	0.177317	0.229161	0.142216	0.552138	0.0319116	0.15175	0.00312833	0.0396338	0.044266	0.029403	0.00327131	0.0780617	0.206435	0.210964	0.0904122	0.0221293	0.0482848	0.0600284	0.0355727	0.635719	0.00515529	0.0362633	0.0214795	0.329128	0.6812924	1.318708	0.300866	0.556675	0.832976	1.20052	1.79638	3.32373	0.8684699	1.935597	0.209555	0.0198946	0.013951	0.00953792	0.01488	0.0407774	0.0526999	0.0327052	0.126974	0.00733869	0.0348978	0.000719419	0.00911454	0.0101798	0.00676177	0.0007523	0.0179518	0.0474737	0.0485152	0.020792	0.00508906	0.011104	0.0138047	0.00818062	0.146195	0.00118556	0.00833943	0.00493961	0.0756892	0.503469	0.496531	0.5034694	4.348415
16128	-562.3917	-590.7656	28.37386	0.505282	0.0808689	0.00867333	0.0450837	0.0689556	0.100453	0.0379407	0.282066	0.211268	0.0875705	0.0601466	0.00522643	0.0597902	0.0282871	0.00481908	0.00564779	0.0578098	0.125938	0.0264214	0.0347861	0.0185247	0.0282348	0.000156203	0.0240506	0.142237	0.0559278	0.398199	0.106916	0.13843	0.7910211	1.208979	0.152244	0.399322	0.750966	1.33162	2.50424	6.56839	1.36101	1.528377	0.183758	0.02941	0.00315427	0.0163958	0.0250774	0.0365322	0.0137981	0.10258	0.0768329	0.0318472	0.0218738	0.00190072	0.0217442	0.0102873	0.00175258	0.00205396	0.021024	0.0458004	0.00960878	0.0126508	0.00673697	0.0102683	5.68069e-05	0.00874659	0.051728	0.0203395	0.144815	0.0388827	0.0503434	0.623591	0.376409	0.6235906	2.74971
16164	-574.56	-602.1507	27.59067	0.888719	0.0193754	0.134905	0.0582746	0.123202	0.205394	0.286456	0.133361	0.401011	0.035932	0.0633928	0.00263282	0.0587975	0.0777518	0.0529084	0.00312254	0.00962394	0.0126088	0.0519242	0.0338034	0.0542751	0.169501	0.0018655	0.19966	0.286746	0.0198439	0.0521968	0.0326946	0.115942	0.8957154	1.104285	0.261746	0.520114	0.815507	1.22623	1.92266	3.8205	0.9691882	1.232852	0.247836	0.00540319	0.0376208	0.016251	0.0343571	0.0572778	0.0798835	0.0371901	0.111829	0.0100203	0.0176782	0.000734211	0.0163968	0.0216825	0.0147545	0.000870779	0.00268381	0.00351621	0.01448	0.00942671	0.0151356	0.0472685	0.00052023	0.0556787	0.0799644	0.00553384	0.014556	0.00911748	0.0323327	0.630028	0.369972	0.6300283	3.58592
16200	-566.4651	-592.7686	26.30358	0.879277	0.0817291	0.154089	0.0959052	0.0918988	0.164321	0.130962	0.321691	0.407158	0.0756262	0.102511	0.0169533	0.0380814	0.0682646	0.0614102	0.00897574	0.00881332	0.00730558	0.070442	0.00262397	0.0333236	0.0996125	0.0185129	0.132155	0.127422	0.0143096	0.263809	0.177252	0.533883	0.7371507	1.262849	0.309925	0.564787	0.836744	1.19511	1.77058	3.22659	0.8470215	1.71315	0.209936	0.0195136	0.0367901	0.0228983	0.0219417	0.0392331	0.0312683	0.0768067	0.0972128	0.0180565	0.0244754	0.00404777	0.0090923	0.0162988	0.0146623	0.00214304	0.00210426	0.00174428	0.0168187	0.000626497	0.00795633	0.0237834	0.00442013	0.0315533	0.0304231	0.00341655	0.0629869	0.0423206	0.12747	0.71667	0.28333	0.7166698	4.188316
16236	-572.6609	-599.0483	26.38737	0.602137	0.167003	0.0396062	0.0663963	0.0917091	0.195058	0.0474032	0.368063	0.467613	0.0292232	0.0932625	0.00698066	0.0435672	0.0416869	0.0161311	0.0132166	0.19144	0.0100328	0.0537539	0.00679664	0.0278601	0.255182	0.119619	0.0728038	0.874521	0.0160466	0.03722	0.197925	0.0411825	1.057577	0.9424232	0.13604	0.377996	0.738217	1.35462	2.64553	7.35076	1.442381	0.8911156	0.14359	0.0398249	0.0094448	0.0158334	0.0218697	0.046515	0.0113041	0.0877711	0.111511	0.0069688	0.0222401	0.00166466	0.0103894	0.00994099	0.00384676	0.00315174	0.0456522	0.00239249	0.0128186	0.00162078	0.00664374	0.0608527	0.0285253	0.0173614	0.208545	0.00382659	0.00887578	0.0471986	0.00982071	0.343386	0.656614	0.3433861	4.193439
16272	-568.4508	-598.2307	29.77998	0.236618	0.00190573	0.0167431	0.0130845	0.00678853	0.0373138	0.0240975	0.0383641	0.10089	0.0350899	0.0257015	0.00345051	0.000637752	0.00737268	0.00332231	0.00343304	0.0099467	0.0692155	0.011716	0.0019354	0.00731434	0.0191083	0.00185214	0.0346673	0.000532741	0.000281698	0.0112404	0.0207316	0.00825019	0.5336133	1.466387	0.0662968	0.266219	0.661737	1.51118	3.75631	15.0837	1.96213	2.748032	0.314817	0.00253554	0.0222764	0.0174088	0.00903205	0.0496454	0.0320614	0.0510429	0.134233	0.0466866	0.0341954	0.00459085	0.000848519	0.00980925	0.00442029	0.00456761	0.0132339	0.0920903	0.0155879	0.00257502	0.00973162	0.0254234	0.00246424	0.0461244	0.000708804	0.000374795	0.0149552	0.0275831	0.0109768	0.588299	0.411701	0.5882991	0.7516054
16308	-567.0611	-597.2522	30.19106	0.254961	0.0343977	0.027225	0.00269013	0.016458	0.0416971	0.0870792	0.0639022	0.149876	0.092853	0.0289063	0.00935986	0.0164927	0.0177345	0.0213493	0.0023623	0.0157578	0.102126	0.0184454	0.00829842	0.00767877	0.0105955	0.0285073	0.0616837	0.00463633	0.00440777	0.0175927	0.027126	0.0511843	0.7369208	1.263079	0.10127	0.327319	0.705797	1.41684	3.05512	9.87455	1.655799	1.713996	0.208066	0.028071	0.0222175	0.00219533	0.0134309	0.0340278	0.0710628	0.0521487	0.122309	0.0757747	0.0235896	0.00763831	0.0134592	0.0144726	0.0174225	0.0019278	0.0128595	0.0833419	0.0150527	0.0067721	0.00626642	0.00864667	0.023264	0.0503383	0.00378357	0.00359706	0.0143569	0.0221367	0.04177	0.43193	0.56807	0.4319297	1.225383
16344	-568.5614	-598.4335	29.87206	0.165457	0.0304971	0.0121703	2.7944e-05	0.00114847	0.0982722	0.0523555	0.0722978	0.130086	0.0416114	0.0233574	0.00107082	0.0218644	0.00140717	0.0142945	0.00812016	0.0554686	0.137634	0.0062215	0.0150946	0.00806531	0.00581276	0.0194867	0.0582092	0.015055	0.00534185	0.0142184	0.0570663	0.0641293	0.6079789	1.392021	0.0902666	0.309462	0.693552	1.44185	3.23141	11.0783	1.738972	2.289588	0.145669	0.0268497	0.0107148	2.4602e-05	0.00101112	0.0865192	0.046094	0.0636512	0.114528	0.0366348	0.020564	0.000942754	0.0192495	0.00123888	0.0125849	0.00714902	0.0488348	0.121174	0.00547743	0.0132893	0.00710073	0.00511758	0.0171561	0.0512476	0.0132544	0.00470298	0.0125179	0.0502414	0.0564597	0.663292	0.336708	0.6632918	1.135843
16380	-566.7035	-596.4989	29.79531	0.360412	0.0503405	0.0318759	0.000893113	0.0559193	0.0701812	0.0689477	0.120231	0.188331	0.109834	0.0345927	0.0155006	0.00998352	0.0440829	0.0323639	0.00336982	0.00981971	0.0566248	0.00402694	0.0390204	0.00929983	0.0202273	0.0301677	0.0575538	0.0088322	0.00614872	0.0952303	0.116287	0.0992091	0.7696554	1.230345	0.136834	0.37907	0.73887	1.35342	2.63804	7.30814	1.438176	1.598566	0.206031	0.0287774	0.018222	0.000510553	0.0319665	0.0401194	0.0394143	0.0687304	0.10766	0.0627873	0.0197751	0.00886099	0.00570713	0.0252002	0.018501	0.00192638	0.00561349	0.0323699	0.00230202	0.0223062	0.0053163	0.011563	0.0172455	0.0329009	0.00504897	0.00351495	0.0544389	0.066476	0.0567134	0.490878	0.509122	0.4908779	1.749306
16416	-564.0195	-592.4563	28.4368	0.67473	0.0683887	0.0456752	0.0903221	0.0949868	0.0334178	0.150055	0.0803368	0.128825	0.0860544	0.0371126	0.0120252	0.0101417	0.034514	0.0182356	0.0156267	0.00523653	0.359059	0.00602178	0.0311107	0.0214208	0.0139412	0.11364	0.114282	0.0489693	0.0141854	0.0291113	0.0506238	0.0466466	0.599899	1.400101	0.162069	0.411689	0.758146	1.31901	2.42902	6.17021	1.315792	2.333894	0.277131	0.0280892	0.0187601	0.0370979	0.0390138	0.0137257	0.061632	0.0329966	0.0529123	0.035345	0.0152432	0.00493908	0.00416548	0.0141759	0.00748987	0.00641835	0.00215079	0.147476	0.00247332	0.012778	0.00879815	0.00572604	0.0466752	0.046939	0.0201131	0.00582636	0.0119568	0.0207926	0.0191591	0.623951	0.376049	0.6239509	2.434696
16452	-564.4406	-593.7387	29.29814	0.0564688	0.0122484	0.00494113	0.00358713	0.0136188	0.0296601	0.0245469	0.0210825	0.0383461	0.0189132	0.0106895	0.00047617	0.00375898	0.00375261	0.00307775	0.00297476	0.00211427	0.0461155	0.00579841	0.0159533	0.00275461	0.00157071	0.0028039	0.0183597	0.00890042	0.00189821	0.00772776	0.00800054	0.0305194	0.4771678	1.522832	0.0400481	0.208198	0.612882	1.63164	4.80313	24.97	2.3266	3.191398	0.14094	0.0305706	0.0123325	0.00895306	0.033991	0.0740282	0.0612663	0.0526195	0.0957074	0.0472052	0.0266797	0.00118847	0.00938198	0.00936607	0.0076817	0.00742465	0.00527696	0.115099	0.0144722	0.0398175	0.00687519	0.00392032	0.0069982	0.0458237	0.0222144	0.00473772	0.0192876	0.0199684	0.076173	0.429196	0.570804	0.4291961	0.4006597
